BundleName;QuestName;QuestId;
Barter Only;[Rag] Barter Only: Бронежилет 'LBT-6094A Slick Plate Carrier';Barter_Only_5ac3b934156ae10c4430e83c_61fcf30d55324313dd16d82c;
Barter Only;[Rag] Barter Only: Бронешлем 'Рысь-Т';Barter_Only_5ac3b934156ae10c4430e83c_61fcf30d55324313dd16d82e;
Barter Only;[Rag] Barter Only: Бронезабрало для шлема 'Рысь-Т';Barter_Only_5ac3b934156ae10c4430e83c_61fcf30d55324313dd16d830;
Barter Only;[Rag] Barter Only: Разгрузочный жилет с бронепластинами Crye Precision 'AVS';Barter_Only_5ac3b934156ae10c4430e83c_61fcf30d55324313dd16d83e;
Barter Only;[Rag] Barter Only: Шлем ФОРТ 'Кивер-М';Barter_Only_5ac3b934156ae10c4430e83c_61fcf30d55324313dd16d840;
Barter Only;[Rag] Barter Only: Разгрузочный жилет с бронепластинами 6Б5-15 Ж-86 'Улей';Barter_Only_5ac3b934156ae10c4430e83c_61fcf30d55324313dd16d842;
Barter Only;[Rag] Barter Only: Рюкзак WARTECH 'Беркут BB-102';Barter_Only_5ac3b934156ae10c4430e83c_61fcf30d55324313dd16d844;
Barter Only;[Rag] Barter Only: Разгрузочный жилет с бронепластинами 6Б3ТМ-01М;Barter_Only_5ac3b934156ae10c4430e83c_61fcf30d55324313dd16d84a;
Barter Only;[Rag] Barter Only: Разгрузочный жилет с бронепластинами Eagle Industries 'MMAC' (Ranger Green);Barter_Only_5ac3b934156ae10c4430e83c_61fcf30d55324313dd16d85a;
Barter Only;[Rag] Barter Only: Разгрузочный жилет с бронепластинами FirstSpear 'Strandhogg' (Ranger Green);Barter_Only_5ac3b934156ae10c4430e83c_61fcf30d55324313dd16d85c;
Barter Only;[Rag] Barter Only: Бронежилет 5.11 Tactical 'Hexgrid Plate Carrier';Barter_Only_5ac3b934156ae10c4430e83c_8dbec7bdd5679cc8a22ad7cd;
Barter Only;[Rag] Barter Only: Разгрузочный жилет с бронепластинами Ars Arma 'CPC MOD.2';Barter_Only_5ac3b934156ae10c4430e83c_758b83b84920338da57630c3;
Barter Only;[Jgr] Barter Only: Глушитель 'Брамит' 7.62x54R для Винтовки Мосина;Barter_Only_5c0647fdd443bc2504c2d371_61fcf30f55324313dd16d887;
Barter Only;[Jgr] Barter Only: Жилет Дикого;Barter_Only_5c0647fdd443bc2504c2d371_61fcf30f55324313dd16d889;
Barter Only;[Jgr] Barter Only: Оптический прицел Nightforce 'ATACR 7-35x56';Barter_Only_5c0647fdd443bc2504c2d371_61fcf30f55324313dd16d8cd;
Barter Only;[Jgr] Barter Only: Крепление 34мм Nightforce 'Magmount' для оптики;Barter_Only_5c0647fdd443bc2504c2d371_61fcf30f55324313dd16d903;
Barter Only;[Jgr] Barter Only: Крепление UNV 'DLOC-IRD' для установки прицелов;Barter_Only_5c0647fdd443bc2504c2d371_61fcf31055324313dd16d948;
Barter Only;[Jgr] Barter Only: Разгрузочный жилет с бронепластинами 6Б5-15 Ж-86 'Улей';Barter_Only_5c0647fdd443bc2504c2d371_61fcf31055324313dd16d958;
Barter Only;[Jgr] Barter Only: Термосумка Mr. Holodilnick;Barter_Only_5c0647fdd443bc2504c2d371_61fcf31055324313dd16d993;
Barter Only;[Jgr] Barter Only: Армейский вещмешок ВКБО;Barter_Only_5c0647fdd443bc2504c2d371_61fcf31055324313dd16d995;
Barter Only;[Jgr] Barter Only: Самозарядное ружье MP-153 12к;Barter_Only_5c0647fdd443bc2504c2d371_61fcf31055324313dd16d9a1;
Barter Only;[Jgr] Barter Only: Тепловизионный прицел FLIR 'RS-32 2.25-9x 35mm 60Hz';Barter_Only_5c0647fdd443bc2504c2d371_61fcf31055324313dd16d9cc;
Barter Only;[Jgr] Barter Only: Походный топор;Barter_Only_5c0647fdd443bc2504c2d371_61fcf31055324313dd16d9da;
Barter Only;[Jgr] Barter Only: Кейс S I C C;Barter_Only_5c0647fdd443bc2504c2d371_61fcf31055324313dd16d9e0;
Barter Only;[Jgr] Barter Only: Пакет патронов 9x19мм RIP (20 штук);Barter_Only_5c0647fdd443bc2504c2d371_61fcf31055324313dd16d9ee;
Barter Only;[Jgr] Barter Only: Пакет патронов 5.56x45мм Warmageddon (20 штук);Barter_Only_5c0647fdd443bc2504c2d371_61fcf31055324313dd16d9f2;
Barter Only;[Jgr] Barter Only: Хирургический набор CMS;Barter_Only_5c0647fdd443bc2504c2d371_61fcf31055324313dd16da26;
Barter Only;[Jgr] Barter Only: Металлическая топливная канистра;Barter_Only_5c0647fdd443bc2504c2d371_61fcf31055324313dd16da28;
Barter Only;[Jgr] Barter Only: Ледоруб Red Rebel;Barter_Only_5c0647fdd443bc2504c2d371_61fcf31055324313dd16da2a;
Barter Only;[Jgr] Barter Only: Самозарядный карабин Сайга 12К исп.10 12/76;Barter_Only_5c0647fdd443bc2504c2d371_61fcf31055324313dd16da2c;
Barter Only;[Jgr] Barter Only: Ключ от выхода с Завода;Barter_Only_5c0647fdd443bc2504c2d371_61fcf31055324313dd16da51;
Barter Only;[Jgr] Barter Only: Разгрузочный жилет Сплав 'Тарзан М22';Barter_Only_5c0647fdd443bc2504c2d371_61fcf31055324313dd16da55;
Barter Only;[Jgr] Barter Only: Кейс для гранат;Barter_Only_5c0647fdd443bc2504c2d371_61fcf31055324313dd16da68;
Barter Only;[Jgr] Barter Only: Ключ от военного КПП;Barter_Only_5c0647fdd443bc2504c2d371_61fcf31055324313dd16da6c;
Barter Only;[Jgr] Barter Only: Ключ РБ-ПСП2;Barter_Only_5c0647fdd443bc2504c2d371_61fcf31055324313dd16da70;
Barter Only;[Jgr] Barter Only: Направляющая Kiba Arms 'SPRM' для помповых ружей;Barter_Only_5c0647fdd443bc2504c2d371_61fcf31155324313dd16da9b;
Barter Only;[Jgr] Barter Only: Крепление 30мм для оптики;Barter_Only_5c0647fdd443bc2504c2d371_61fcf31155324313dd16da9f;
Barter Only;[Jgr] Barter Only: Пачка сахара;Barter_Only_5c0647fdd443bc2504c2d371_61fcf31155324313dd16daa1;
Barter Only;[Jgr] Barter Only: Ключ от комнаты 314 общежития (Меченый);Barter_Only_5c0647fdd443bc2504c2d371_61fcf31155324313dd16daa3;
Barter Only;[Jgr] Barter Only: Ключ от касс Goshan;Barter_Only_5c0647fdd443bc2504c2d371_61fcf31155324313dd16daa9;
Barter Only;[Jgr] Barter Only: Тепловизионная камера для MP-155 'Ultima';Barter_Only_5c0647fdd443bc2504c2d371_61fcf31155324313dd16dab5;
Barter Only;[Jgr] Barter Only: Тепловизионный прицел Torrey Pines Logic 'T12W';Barter_Only_5c0647fdd443bc2504c2d371_61fcf31155324313dd16dac7;
Barter Only;[Jgr] Barter Only: Оружейный кейс;Barter_Only_5c0647fdd443bc2504c2d371_61fcf31155324313dd16dacb;
Barter Only;[Jgr] Barter Only: Оружейный кейс T H I C C;Barter_Only_5c0647fdd443bc2504c2d371_61fcf31155324313dd16dacf;
Barter Only;[Jgr] Barter Only: Аптечка Grizzly;Barter_Only_5c0647fdd443bc2504c2d371_61fcf31155324313dd16dad1;
Barter Only;[Jgr] Barter Only: Карабин ВПО-101 'Вепрь-Хантер' 7.62x51;Barter_Only_5c0647fdd443bc2504c2d371_61fcf31155324313dd16dad7;
Barter Only;[Jgr] Barter Only: Снайперская винтовка Remington Model 700 7.62x51;Barter_Only_5c0647fdd443bc2504c2d371_61fcf31155324313dd16dad9;
Barter Only;[Jgr] Barter Only: Кейс для жетонов;Barter_Only_5c0647fdd443bc2504c2d371_61fcf31155324313dd16dade;
Barter Only;[Jgr] Barter Only: Полевой хирургический набор Surv12;Barter_Only_5c0647fdd443bc2504c2d371_61fcf31155324313dd16dae0;
Barter Only;[Jgr] Barter Only: Оптический прицел Burris 'FullField TAC30 1-4x24';Barter_Only_5c0647fdd443bc2504c2d371_61fcf31155324313dd16dae2;
Barter Only;[Jgr] Barter Only: Ключ от офиса службы логистики OLI;Barter_Only_5c0647fdd443bc2504c2d371_61fcf31155324313dd16dae4;
Barter Only;[Pra] Barter Only: Маркер MS2000;Barter_Only_54cb50c76803fa8b248b4571_5991b51486f77447b112d44f_Barter;
Barter Only;[Mec] Barter Only: Мультитул Leatherman;Barter_Only_5a7c2eca46aef81a7ca2145d_544fb5454bdc2df8738b456a_Barter;
Barter Only;[Mec] Barter Only: Подавитель сигналов;Barter_Only_5a7c2eca46aef81a7ca2145d_5ac78a9b86f7741cca0bbd8d_Barter;
Barter Only;[Mec] Barter Only: WI-FI Камера;Barter_Only_5a7c2eca46aef81a7ca2145d_5b4391a586f7745321235ab2_Barter;
Meds Proficiency Barter;[War] Meds Proficiency: Жгут Эсмарха Barter;Meds_Proficiency_5e831507ea0a7c419c2f9bd9_Barter;
Meds Proficiency Barter;[War] Meds Proficiency: Бинт стерильный Barter;Meds_Proficiency_544fb25a4bdc2dfb738b4567_Barter;
Meds Proficiency Barter;[War] Meds Proficiency: Шина для переломов Barter;Meds_Proficiency_544fb3364bdc2d34748b456a_Barter;
Meds Proficiency Barter;[War] Meds Proficiency: Аптечка АИ-2 Barter;Meds_Proficiency_5755356824597772cb798962_Barter;
Meds Proficiency Barter;[War] Meds Proficiency: Кровоостанавливающий турникет CAT Barter;Meds_Proficiency_60098af40accd37ef2175f27_Barter;
Meds Proficiency Barter;[War] Meds Proficiency: Автомобильная аптечка Barter;Meds_Proficiency_590c661e86f7741e566b646a_Barter;
Meds Proficiency Barter;[War] Meds Proficiency: Армейский бинт Barter;Meds_Proficiency_5751a25924597722c463c472_Barter;
Meds Proficiency Barter;[War] Meds Proficiency: Шприц с морфием Barter;Meds_Proficiency_544fb3f34bdc2d03748b456a_Barter;
Meds Proficiency Barter;[War] Meds Proficiency: Гемостатик CALOK-B Barter;Meds_Proficiency_5e8488fa988a8701445df1e4_Barter;
Meds Proficiency Barter;[War] Meds Proficiency: Алюминиевая шина для переломов Barter;Meds_Proficiency_5af0454c86f7746bf20992e8_Barter;
Meds Proficiency Barter;[War] Meds Proficiency: Таблетки-антибиотики Аугментин Barter;Meds_Proficiency_590c695186f7741e566b64a2_Barter;
Meds Proficiency Barter;[War] Meds Proficiency: Аптечка Salewa First Aid Kit Barter;Meds_Proficiency_544fb45d4bdc2dee738b4568_Barter;
Meds Proficiency Barter;[War] Meds Proficiency: Хирургический набор CMS Barter;Meds_Proficiency_5d02778e86f774203e7dedbe_Barter;
Meds Proficiency Barter;[War] Meds Proficiency: Индивидуальная тактическая аптечка IFAK Barter;Meds_Proficiency_590c678286f77426c9660122_Barter;
Meds Proficiency Barter;[War] Meds Proficiency: Вазелиновая мазь Barter;Meds_Proficiency_5755383e24597772cb798966_Barter;
Meds Proficiency Barter;[War] Meds Proficiency: Индивидуальная тактическая аптечка AFAK Barter;Meds_Proficiency_60098ad7c2240c0fe85c570a_Barter;
Meds Proficiency Barter;[War] Meds Proficiency: Таблетки Ибупрофен Barter;Meds_Proficiency_5af0548586f7743a532b7e99_Barter;
Meds Proficiency Barter;[War] Meds Proficiency: Аптечка Grizzly Barter;Meds_Proficiency_590c657e86f77412b013051d_Barter;
Meds Proficiency Barter;[War] Meds Proficiency: Полевой хирургический набор Surv12 Barter;Meds_Proficiency_5d02797c86f774203f38e30a_Barter;
Meds Proficiency Barter;[War] Meds Proficiency: Мазь «Золотая Звезда» Barter;Meds_Proficiency_5751a89d24597722aa0e8db0_Barter;
Meds Proficiency;[War] Meds Proficiency: Жгут Эсмарха Barter;Meds_Proficiency_5e831507ea0a7c419c2f9bd9_Barter;
Meds Proficiency;[War] Meds Proficiency: Бинт стерильный Barter;Meds_Proficiency_544fb25a4bdc2dfb738b4567_Barter;
Meds Proficiency;[War] Meds Proficiency: Шина для переломов Barter;Meds_Proficiency_544fb3364bdc2d34748b456a_Barter;
Meds Proficiency;[War] Meds Proficiency: Аптечка АИ-2 Barter;Meds_Proficiency_5755356824597772cb798962_Barter;
Meds Proficiency;[War] Meds Proficiency: Кровоостанавливающий турникет CAT Barter;Meds_Proficiency_60098af40accd37ef2175f27_Barter;
Meds Proficiency;[War] Meds Proficiency: Автомобильная аптечка Barter;Meds_Proficiency_590c661e86f7741e566b646a_Barter;
Meds Proficiency;[War] Meds Proficiency: Армейский бинт Barter;Meds_Proficiency_5751a25924597722c463c472_Barter;
Meds Proficiency;[War] Meds Proficiency: Шприц с морфием Barter;Meds_Proficiency_544fb3f34bdc2d03748b456a_Barter;
Meds Proficiency;[War] Meds Proficiency: Гемостатик CALOK-B Barter;Meds_Proficiency_5e8488fa988a8701445df1e4_Barter;
Meds Proficiency;[War] Meds Proficiency: Алюминиевая шина для переломов Barter;Meds_Proficiency_5af0454c86f7746bf20992e8_Barter;
Meds Proficiency;[War] Meds Proficiency: Таблетки-антибиотики Аугментин Barter;Meds_Proficiency_590c695186f7741e566b64a2_Barter;
Meds Proficiency;[War] Meds Proficiency: Аптечка Salewa First Aid Kit Barter;Meds_Proficiency_544fb45d4bdc2dee738b4568_Barter;
Meds Proficiency;[War] Meds Proficiency: Хирургический набор CMS Barter;Meds_Proficiency_5d02778e86f774203e7dedbe_Barter;
Meds Proficiency;[War] Meds Proficiency: Индивидуальная тактическая аптечка IFAK Barter;Meds_Proficiency_590c678286f77426c9660122_Barter;
Meds Proficiency;[War] Meds Proficiency: Вазелиновая мазь Barter;Meds_Proficiency_5755383e24597772cb798966_Barter;
Meds Proficiency;[War] Meds Proficiency: Индивидуальная тактическая аптечка AFAK Barter;Meds_Proficiency_60098ad7c2240c0fe85c570a_Barter;
Meds Proficiency;[War] Meds Proficiency: Таблетки Ибупрофен Barter;Meds_Proficiency_5af0548586f7743a532b7e99_Barter;
Meds Proficiency;[War] Meds Proficiency: Аптечка Grizzly Barter;Meds_Proficiency_590c657e86f77412b013051d_Barter;
Meds Proficiency;[War] Meds Proficiency: Полевой хирургический набор Surv12 Barter;Meds_Proficiency_5d02797c86f774203f38e30a_Barter;
Meds Proficiency;[War] Meds Proficiency: Мазь «Золотая Звезда» Barter;Meds_Proficiency_5751a89d24597722aa0e8db0_Barter;
Meds Proficiency;[War] Meds Proficiency: Жгут Эсмарха Trade;Meds_Proficiency_5e831507ea0a7c419c2f9bd9_Trade;
Meds Proficiency;[War] Meds Proficiency: Бинт стерильный Trade;Meds_Proficiency_544fb25a4bdc2dfb738b4567_Trade;
Meds Proficiency;[War] Meds Proficiency: Шина для переломов Trade;Meds_Proficiency_544fb3364bdc2d34748b456a_Trade;
Meds Proficiency;[War] Meds Proficiency: Аптечка АИ-2 Trade;Meds_Proficiency_5755356824597772cb798962_Trade;
Meds Proficiency;[War] Meds Proficiency: Кровоостанавливающий турникет CAT Trade;Meds_Proficiency_60098af40accd37ef2175f27_Trade;
Meds Proficiency;[War] Meds Proficiency: Автомобильная аптечка Trade;Meds_Proficiency_590c661e86f7741e566b646a_Trade;
Meds Proficiency;[War] Meds Proficiency: Армейский бинт Trade;Meds_Proficiency_5751a25924597722c463c472_Trade;
Meds Proficiency;[War] Meds Proficiency: Шприц с морфием Trade;Meds_Proficiency_544fb3f34bdc2d03748b456a_Trade;
Meds Proficiency;[War] Meds Proficiency: Гемостатик CALOK-B Trade;Meds_Proficiency_5e8488fa988a8701445df1e4_Trade;
Meds Proficiency;[War] Meds Proficiency: Алюминиевая шина для переломов Trade;Meds_Proficiency_5af0454c86f7746bf20992e8_Trade;
Meds Proficiency;[War] Meds Proficiency: Таблетки-антибиотики Аугментин Trade;Meds_Proficiency_590c695186f7741e566b64a2_Trade;
Meds Proficiency;[War] Meds Proficiency: Аптечка Salewa First Aid Kit Trade;Meds_Proficiency_544fb45d4bdc2dee738b4568_Trade;
Meds Proficiency;[War] Meds Proficiency: Хирургический набор CMS Trade;Meds_Proficiency_5d02778e86f774203e7dedbe_Trade;
Meds Proficiency;[War] Meds Proficiency: Индивидуальная тактическая аптечка IFAK Trade;Meds_Proficiency_590c678286f77426c9660122_Trade;
Meds Proficiency;[War] Meds Proficiency: Вазелиновая мазь Trade;Meds_Proficiency_5755383e24597772cb798966_Trade;
Meds Proficiency;[War] Meds Proficiency: Индивидуальная тактическая аптечка AFAK Trade;Meds_Proficiency_60098ad7c2240c0fe85c570a_Trade;
Meds Proficiency;[War] Meds Proficiency: Таблетки Ибупрофен Trade;Meds_Proficiency_5af0548586f7743a532b7e99_Trade;
Meds Proficiency;[War] Meds Proficiency: Аптечка Grizzly Trade;Meds_Proficiency_590c657e86f77412b013051d_Trade;
Meds Proficiency;[War] Meds Proficiency: Полевой хирургический набор Surv12 Trade;Meds_Proficiency_5d02797c86f774203f38e30a_Trade;
Meds Proficiency;[War] Meds Proficiency: Мазь «Золотая Звезда» Trade;Meds_Proficiency_5751a89d24597722aa0e8db0_Trade;
Meds Proficiency Trade;[War] Meds Proficiency: Жгут Эсмарха Trade;Meds_Proficiency_5e831507ea0a7c419c2f9bd9_Trade;
Meds Proficiency Trade;[War] Meds Proficiency: Бинт стерильный Trade;Meds_Proficiency_544fb25a4bdc2dfb738b4567_Trade;
Meds Proficiency Trade;[War] Meds Proficiency: Шина для переломов Trade;Meds_Proficiency_544fb3364bdc2d34748b456a_Trade;
Meds Proficiency Trade;[War] Meds Proficiency: Аптечка АИ-2 Trade;Meds_Proficiency_5755356824597772cb798962_Trade;
Meds Proficiency Trade;[War] Meds Proficiency: Кровоостанавливающий турникет CAT Trade;Meds_Proficiency_60098af40accd37ef2175f27_Trade;
Meds Proficiency Trade;[War] Meds Proficiency: Автомобильная аптечка Trade;Meds_Proficiency_590c661e86f7741e566b646a_Trade;
Meds Proficiency Trade;[War] Meds Proficiency: Армейский бинт Trade;Meds_Proficiency_5751a25924597722c463c472_Trade;
Meds Proficiency Trade;[War] Meds Proficiency: Шприц с морфием Trade;Meds_Proficiency_544fb3f34bdc2d03748b456a_Trade;
Meds Proficiency Trade;[War] Meds Proficiency: Гемостатик CALOK-B Trade;Meds_Proficiency_5e8488fa988a8701445df1e4_Trade;
Meds Proficiency Trade;[War] Meds Proficiency: Алюминиевая шина для переломов Trade;Meds_Proficiency_5af0454c86f7746bf20992e8_Trade;
Meds Proficiency Trade;[War] Meds Proficiency: Таблетки-антибиотики Аугментин Trade;Meds_Proficiency_590c695186f7741e566b64a2_Trade;
Meds Proficiency Trade;[War] Meds Proficiency: Аптечка Salewa First Aid Kit Trade;Meds_Proficiency_544fb45d4bdc2dee738b4568_Trade;
Meds Proficiency Trade;[War] Meds Proficiency: Хирургический набор CMS Trade;Meds_Proficiency_5d02778e86f774203e7dedbe_Trade;
Meds Proficiency Trade;[War] Meds Proficiency: Индивидуальная тактическая аптечка IFAK Trade;Meds_Proficiency_590c678286f77426c9660122_Trade;
Meds Proficiency Trade;[War] Meds Proficiency: Вазелиновая мазь Trade;Meds_Proficiency_5755383e24597772cb798966_Trade;
Meds Proficiency Trade;[War] Meds Proficiency: Индивидуальная тактическая аптечка AFAK Trade;Meds_Proficiency_60098ad7c2240c0fe85c570a_Trade;
Meds Proficiency Trade;[War] Meds Proficiency: Таблетки Ибупрофен Trade;Meds_Proficiency_5af0548586f7743a532b7e99_Trade;
Meds Proficiency Trade;[War] Meds Proficiency: Аптечка Grizzly Trade;Meds_Proficiency_590c657e86f77412b013051d_Trade;
Meds Proficiency Trade;[War] Meds Proficiency: Полевой хирургический набор Surv12 Trade;Meds_Proficiency_5d02797c86f774203f38e30a_Trade;
Meds Proficiency Trade;[War] Meds Proficiency: Мазь «Золотая Звезда» Trade;Meds_Proficiency_5751a89d24597722aa0e8db0_Trade;
